comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type
7938.Ugz_CLp3ztkhiq7Fm5p4AaABAg,2021-06-20T07:21:34Z,Ezequiel David,Qual a proteção Gorilla Glass da tela do Galaxy S20 FE? E onde eu posso encontrar essa informação? Agradeço desde já!,0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,0.0
7942.UgxsFHtpzJUeMUTujyl4AaABAg,2021-06-18T19:41:30Z,Guilherme Araujo Zacarias,"Isso ai é simples FE tava vendendo muito, começaram a falar mal do exynos e tava prejudicando a marca ai lançaram com snapdragon pra galera parar de reclamar, não colocaram por preço maior pq iria queimar a imagem do exynos  fazendo ele parecer mais vagabundo e ruim que o snapdragon.",0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555,1.0
7944.Ugx5zQ5NuS8HRr3CeGt4AaABAg,2021-03-04T23:36:49Z,Paulo Juatan,Obtive o aparelho; e ele é muito bom!;Por enquanto estou satisfeito...,0,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681,1.0
7945.UgynSLIYRsssI2k91Ox4AaABAg,2021-01-09T10:49:46Z,M4THEUS OTS,Tem gente falando que Xr e melhor sim ele e melhor kkkk mais temos um acaso Aki eu tenho 14 Anos não trabalho óbvio mais vou juntar para comprar um iPhone SE por causa do preço na minha cidade o SE 2020 está por 2500 e o Xr tá por 3900. Os dois lacrados então vale mais apena pegar o SE 2020. Só na gostei da bateria mais não jogo então acho q vai dá boa,0,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430,1.0
7948.UgzJGxytM62H2be-P4F4AaABAg,2021-07-03T19:23:40Z,NINJ4 FF,iPhone 2020 o baratinho de 2k,0,RMSxGd9VMoQ,iPHONE SE (2020) vale a pena? ANÁLISE FINAL!!,2020-08-22T14:00:07Z,https://www.youtube.com/watch?v=RMSxGd9VMoQ,15406,356706,Matheus Kise,1349,0.0
7949.Ugy55qIYXAnoqPJBtVF4AaABAg,2020-07-25T18:54:34Z,Luan Vinicius Arruda de Jesus,Imagina os cara que comprar telefone bom pra jogar frifai,1,5OPMnkJAytw,ROG PHONE 3! O novo MONSTRO da ASUS tá na MÃO! 16GB de RAM e SNAPDRAGON 865 PLUS!,2020-07-22T15:30:11Z,https://www.youtube.com/watch?v=5OPMnkJAytw,7400,87156,Be!Tech,578,1.0
7953.UgzbA9ySMND-FK_unFB4AaABAg,2021-01-06T04:10:33Z,Erika Valério,"Comprei, e depois de 6 anos que resolvi voltar para a Samsung, me decepcionei!;O vidro da câmera trincou e não está dando conta de aguentar o tranco do Whatsapp Business! ;Realmente decepcionada.",0,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892,0.0
7954.UgzxIvvYlvGv6OcjfO54AaABAg,2020-11-04T15:20:31Z,Cris Pereira,Se organizar direitinho dá pra comprar um desse.... Em 2050,1,zSioYBDGtpU,"IPhone 12 Pro, ACERTO ou ERRO da Apple? [Análise/Review]",2020-10-30T19:15:03Z,https://www.youtube.com/watch?v=zSioYBDGtpU,15577,161883,Canaltech,654,1.0
7959.Ugz031jzies3qYQQxNl4AaABAg,2021-05-21T22:27:16Z,João Victor,Quem aí está assistindo pela 197273789° vez ?,2,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885,0.0
7960.UgwaREj9x__JjvmXY6x4AaABAg,2021-03-18T22:38:04Z,Mile Almeida,"Oi, comprei meu M31  mas não consigo acessar a configuração da câmera do meu celular. Vc sabe o pq? Obrigada",0,pSd9LgpWmso,"SAMSUNG GALAXY M31, celular INTERMEDIÁRIO de MAIOR BATERIA no Brasil | Hands-on",2020-07-08T15:08:07Z,https://www.youtube.com/watch?v=pSd9LgpWmso,9442,144920,TudoCelular,749,0.0
7962.UgylKaXeCr7UNZQNGcd4AaABAg,2021-05-15T17:08:20Z,Mauro Guadagnin,CELULAR  CARRISSIMO  SEM CARREGADOR   ???,1,K_kHYy7lRJc,MOOOOONSTRO ! Tá na MÃO o mais TOP da SAMSUNG 😎 Galaxy S21 Ultra,2021-02-08T22:00:06Z,https://www.youtube.com/watch?v=K_kHYy7lRJc,25177,416447,K Tech,1735,1.0
7964.Ugy96kBbFbhUdMihyfp4AaABAg,2021-01-10T17:29:29Z,José Maria Schemer,"Ótimo vidio, explicando os detalhes de maneira honesta 👍",0,JOWrERsqHxg,"Redmi 9, ESSE é o que VALE a pena? [Análise/Review]",2020-10-03T21:00:03Z,https://www.youtube.com/watch?v=JOWrERsqHxg,11456,121289,Canaltech,669,1.0
7965.Ugz8f2ianj97uODz6BN4AaABAg,2020-08-30T20:12:41Z,edsonguitar777,"esse celular tá 310 dólares na ali express, é um baita preço! se o dólar tivesse uns 4 reais, esse aí seria um celular bem abaixo dos 2 mil reais, seria imbatível nesse preço.",0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218,0.0
7967.UgzUF974l4ACGgroCOR4AaABAg,2021-05-27T23:47:43Z,Dênio Lima,Fica 2 horas mano;É finalmente posso falar que estou falando de um m51 hehe,1,Puk5EruRgHM,"Samsung Galaxy M51, 7000 mAh de bateria [Análise/Review]",2021-02-03T00:00:10Z,https://www.youtube.com/watch?v=Puk5EruRgHM,20174,291202,Canaltech,1372,1.0
7968.Ugz3leqDSiVSGcZeUtJ4AaABAg,2021-03-27T15:24:24Z,Douglas Carvalho,"Só um toque. O link para compra está quebrado: The called link is incorrect.
;
;Please contact the webmaster of this page.",0,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694,1.0
7971.Ugwz4Sp_OttCzhFu_VN4AaABAg,2021-06-20T11:38:00Z,GbosSta TM,o coisa boa acertei na minha compra comprei ontem ele tô só esperando feliz ele chegar,0,L0BEtx34X30,"CHEGOU! Galaxy M51, um SAMSUNG com BATERIA pra ninguém botar DEFEITO! Unboxing e Impressões",2020-12-15T12:00:05Z,https://www.youtube.com/watch?v=L0BEtx34X30,41688,455088,Gesiel Taveira,2838,1.0
7973.UgwPXwSqno6PIcqqOAV4AaABAg,2021-01-17T00:33:32Z,Richard,"O que eu gosto mais da xiaomi é a questão da bateria, isso as vezes importando porque é algo que a gente precisa, então sim, eles são ótimo, não deixa você na vai quando o quesito é bateria.",0,AmF9XRmeQPA,XIAOMI REDMI 9 vale a pena? É O CUSTO BENEFÍCIO DE 2020?,2020-08-18T21:43:33Z,https://www.youtube.com/watch?v=AmF9XRmeQPA,8429,135881,EscolhaSegura,859,1.0
7976.UgxI6mIOA9hhxTvHFjN4AaABAg,2021-06-17T03:18:52Z,BreShow!,Esse celular já vem com película protetora na tela?,0,6Kr5NbtA9uE,"CHEGOU! POCO X3 NFC da XIAOMI, o SMARTPHONE mais BARATO com TELA de 120Hz - Unboxing e Impressões",2020-10-26T18:20:00Z,https://www.youtube.com/watch?v=6Kr5NbtA9uE,52119,779996,Gesiel Taveira,3552,0.0
7977.UgzqHDA6uulNIhjg5Od4AaABAg,2021-02-28T16:42:24Z,Tech Smart,Who'S WatÇhîNG with EnGLisH subtitleS🌚🌚,0,AOtvIGrMvXw,"MOTO G9 PLUS vs ONE FUSION PLUS: mesmo processador, EXPERIÊNCIAS BEM DIFERENTES | Comparativo",2020-10-29T22:18:00Z,https://www.youtube.com/watch?v=AOtvIGrMvXw,4577,90525,TudoCelular,350,1.0
7978.UgwBy9bFYyeN9xYglMJ4AaABAg,2020-04-19T19:12:22Z,ELEANDRO MÓHR Gaiteiros do Sul,Opa...alguém sabe de algum celular que inverte a câmera (da traseira pra frontal ou vice versa)  enquanto grava o vídeo? Obrigado,0,Dcc8-L5XGQ4,INCRÍVEL!! GALAXY S20 e S20 ULTRA! | o que a SAMSUNG não te CONTOU!,2020-02-12T00:28:45Z,https://www.youtube.com/watch?v=Dcc8-L5XGQ4,18013,243516,EscolhaSegura,1252,1.0
7981.UgwntizxtGGNOjZqiNd4AaABAg,2020-11-28T15:10:29Z,Ellaine Carvalho,AcBou de chegar meu mi 10 e ele tem a tela amarelada,0,6IcND0WJFEg,Finalmente! XIAOMI MI 10 LITE 5G a EVOLUÇÃO PERFEITA 😍,2020-06-15T22:00:01Z,https://www.youtube.com/watch?v=6IcND0WJFEg,13617,236138,K Tech,778,1.0
7982.Ugw_vfvxGxdXg4TVeVR4AaABAg,2019-03-12T21:24:58Z,Eloá,Quero comprar um rosa acho muito fofo esse celulares da Apple com esse botãozinho,1,al5r88qwApI,Apple iPhone SE [Review] - TecMundo,2016-05-25T22:13:13Z,https://www.youtube.com/watch?v=al5r88qwApI,16259,575158,TecMundo,1356,1.0
7984.UgxhJOq-7sYHmKR1aDt4AaABAg,2020-12-09T23:29:19Z,nivaldo free,Estou em dúvida entre o poço x3 e o umidigi s5 pro. Alguém pode me dar uma dica?,0,4Nd3-TcoU4s,POCO X3 NFC já está na MÃO 😱 O MELHOR CUSTO BENEFÍCIO de TODOS !,2020-09-07T22:00:01Z,https://www.youtube.com/watch?v=4Nd3-TcoU4s,26587,362999,K Tech,2313,1.0
7986.UgywWzhnKk_d5ruvquF4AaABAg,2021-07-01T13:18:11Z,Letícia Lima,Meu pai deu um desse pra minha mãe no início do ano e o bicho não para de dar defeito.,0,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822,1.0
7987.UgxwoiuoyniKPo3S7Ht4AaABAg,2021-06-21T18:48:33Z,fabricia fernandes toledo montalvao,Esperando o meu chegar🙌,1,hcmQZd2Ff3g,"SAMSUNG GALAXY M31 - 63 DIAS DE USO, CHEGA NÉ???",2020-10-15T13:30:03Z,https://www.youtube.com/watch?v=hcmQZd2Ff3g,4203,64729,Linuxbrs,617,0.0
7989.UgzTmk96sR6KH02wAxh4AaABAg,2021-05-14T02:35:50Z,Chel Tms,Maluco engraçado kkkkk,0,JzYg8JAHhh8,"Moto G9 Power, ENORME na BATERIA e TAMANHO",2020-12-10T12:00:05Z,https://www.youtube.com/watch?v=JzYg8JAHhh8,15636,247528,Canaltech,893,0.0
7990.Ugx7FsT-iVFrNvTArPt4AaABAg,2021-06-08T23:14:29Z,ocelio junior,Assistindo do meu Motorola edge+,0,3jmzPUMcvkU,"CHEGOU! Motorola EDGE+ é INCRÍVEL, LINDO e PODEROSO! Só uma coisa desanima nele ;(",2020-07-06T16:20:01Z,https://www.youtube.com/watch?v=3jmzPUMcvkU,45321,679020,Gesiel Taveira,2167,1.0
7991.Ugyqa4RtclmhGg0Xwo94AaABAg,2021-02-16T01:19:30Z,Bianca andrade,S21 ultra tem quantos cm em tamanho?,0,SmafthvGYL8,NOVO SAMSUNG GALAXY S21 ULTRA! O Samsung MAIS POTENTE DO MUNDO! Peguei e gostei!,2021-01-14T15:51:54Z,https://www.youtube.com/watch?v=SmafthvGYL8,16249,210466,Dudu Rocha,1081,0.0
7994.Ugw9cKu-uZ_sIvBzXSV4AaABAg,2021-04-30T12:53:41Z,Laura Lopes Galvão,"Comprei o meu Redmi 9 em agosto do ano passado, por exatamente R$1050. No início, ele era ótimo... Mas eu comprei ele para gravar covers de música, e no dia que eu fui gravar, ele apresentou uma dessincronia com o áudio e a câmera original dele... Quanto mais vídeos (curtos ou longos) eu gravo, mais atrasado fica. Fui na loja para ver oq acontecia o moço disse que era o tema do celular, e não era. É um problema especificamente do meu celular e ele disse que a garantia não cobre... Não sei mais oq fazer 😔",0,wxxsLxWZjcs,"REDMI 9 ainda é um CELULAR BARATO e BOM DE JOGO, mas com PROBLEMAS | Análise / Review",2020-10-23T22:51:31Z,https://www.youtube.com/watch?v=wxxsLxWZjcs,3159,56633,TudoCelular,685,1.0
7995.UgyXT1hP6oA2sIBR1fh4AaABAg,2020-11-17T17:52:13Z,Amanda,"Quero um celular pequeno, funcional e bem básico. Então vejo esse modelo como uma excelente opção  :)  acho até fofinho o design do celular",0,al5r88qwApI,Apple iPhone SE [Review] - TecMundo,2016-05-25T22:13:13Z,https://www.youtube.com/watch?v=al5r88qwApI,16259,575158,TecMundo,1356,1.0
7998.UgxG7zyy_pB2jvmeiW14AaABAg,2020-06-25T21:03:46Z,cubo no cérebro,"kkkk brasileiro é otario para pagar caro pra ter uma maçã kkkk eu vou na  feira compro 3,00$ kg e como tudo kkk",0,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490,-1.0
7999.UgwLFQMOpA_3fuAuvg54AaABAg,2021-05-01T00:32:08Z,Ruan Leal,"Boa noite.;Eu tenho esse celular, mais qnd coloco os fone de ouvido, o som é super baixo, tem como melhorar ou é dele msm?",0,0EUg5QZoonQ,"Com ele! O MAIS BARATO DA XIAOMI EM 2020! Redmi 9A, MELHOROU? ou PIOROU? 🥵",2020-08-19T15:15:08Z,https://www.youtube.com/watch?v=0EUg5QZoonQ,8523,141635,Jersu,818,1.0
8002.Ugwy1ISEY2OGkLka1jZ4AaABAg,2021-04-10T20:38:22Z,Kassie luna,Horrível só não taco no chão pq não tenho dinheiro pra comprar outro,1,dpvskZNHIzU,"LG K22 / K22+ | Smartphone MUITO BARATO, mas VALE A PENA? Análise / Review",2020-11-05T22:30:22Z,https://www.youtube.com/watch?v=dpvskZNHIzU,3579,82984,brasiliGEEKS,505,1.0
8005.UgzmlZurzW6jcVNiEjp4AaABAg,2020-10-23T09:09:49Z,Lino VJMC Press,"preço atual 1999 super recomendo, sem hate de samsung rs",0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701,1.0
8006.UgxNFMWXUE8clnqSiqh4AaABAg,2020-10-26T18:04:13Z,Sandra Lopes,"Pelo preço agora vale, mas por 3 e pouco nunca kkkkk",0,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892,1.0
8010.UgxnHWbfNnmBJthoW_F4AaABAg,2021-02-10T02:03:04Z,Lucas Borges,"Parabéns a todos responsáveis pelo vídeo, o Paulo é o melhor 👏👏",2,Cyk-tDl3NNM,Samsung Galaxy S21 Ultra - Review Tecnoblog,2021-02-09T14:00:16Z,https://www.youtube.com/watch?v=Cyk-tDl3NNM,3321,58869,Tecnoblog,205,1.0
8014.UgzPu_SEhwog9aVDks54AaABAg,2020-11-28T22:00:59Z,Ednilso Silva,Dúvida: No mesmo preço qual é o melhor: Note 10 lite ou M51?,0,ONwhl3vIsxg,BOA!! GALAXY NOTE 10 LITE é melhor DO QUE EU ESPERAVA!! Mas tem um problema...,2020-03-09T22:14:36Z,https://www.youtube.com/watch?v=ONwhl3vIsxg,19708,447661,EscolhaSegura,1552,1.0
8018.UgwM5J3Xm4ufnfnmpil4AaABAg,2020-11-21T00:51:00Z,Gabriel,"Comprei o meu RN9s por 1794, não recebir ainda e penso em desistir e pegar o rival. O A71 tava a 1969, um diferencial de R$174.;Não sei se os 520 de bateria a mais do 9s compensa já que o A71 tem a tela mais econômica e com maior vibração de cores. Fora que o A71 tem 1 ano de garantia, enquanto o 9s só tem 90 dias.",0,OM3y5Aj87FU,"Samsung Galaxy A71: um intermediário completo, interessante e caro [Análise/Review]",2020-03-13T00:00:06Z,https://www.youtube.com/watch?v=OM3y5Aj87FU,31874,511193,Canaltech,1064,0.0
8020.UgzphQqHc1WwoBDNyYB4AaABAg,2021-06-24T18:16:34Z,Fernandes visível,Tem nem 2 horas que comprei o meu !!,0,IQ3Z6gXpCZk,MOTOROLA ONE FUSION vale a pena? // Análise & Review Completo!,2020-10-04T17:15:01Z,https://www.youtube.com/watch?v=IQ3Z6gXpCZk,7084,161337,EscolhaSegura,759,1.0
8022.UgyUdiYfsGagEPM97pZ4AaABAg,2020-03-29T23:00:32Z,Anonimo,São 20:00 bora sorteio,0,4ypi6fOj0tU,"Xiaomi Mi 10 Lite, o 5G mais BARATO do MUNDO! Mas não espere muito dele não!",2020-03-29T14:31:57Z,https://www.youtube.com/watch?v=4ypi6fOj0tU,7179,131054,Gesiel Taveira,594,0.0
8024.Ugyl73kfYidBCPgTJWR4AaABAg,2020-05-27T22:08:01Z,André Santos,Queria muito saber quanto ele está custando em lojas físicas pq não entendo muito sobre compra virtual 👍alguém pode me ajudar  ✌,1,Gp_WtW6dg2A,"SAMSUNG GALAXY A71 | EXCELENTE, MAS TINHA QUE CUSTAR MENOS! ANÁLISE / REVIEW",2020-03-23T21:00:17Z,https://www.youtube.com/watch?v=Gp_WtW6dg2A,4480,57641,brasiliGEEKS,401,0.0
8027.Ugy3fce9TxpkUn4gD214AaABAg,2021-06-10T13:58:37Z,??? MORGANA,Faz tutorial de como remover bolinha do? A70,0,TXRGXFVxlEc,Galaxy A71 - O NOVO GIGANTE DA SAMSUNG! Unboxing e Impressões,2020-03-17T15:40:00Z,https://www.youtube.com/watch?v=TXRGXFVxlEc,78398,1220889,Gesiel Taveira,5091,0.0
8030.Ugy_Ck2IegYkHIn8khR4AaABAg,2021-02-23T20:00:22Z,João Paulo Araujo generoso,Quem tá com o one fuzion  plus aí comenta,0,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,1.0
8031.Ugz7p3SKF7wiQvKDgMx4AaABAg,2020-12-28T19:52:15Z,anthony lima,Meu motivo: Motorola n da suporte ao aparelho poucas atualizações  e câmeras péssimas,1,03OQm-ygWNg,Motorola Edge+: 5 motivos para COMPRAR e NÃO comprar,2020-09-11T16:00:01Z,https://www.youtube.com/watch?v=03OQm-ygWNg,7971,82975,Canaltech,303,1.0
8034.UgxhX4lhTK6ZibAHrVJ4AaABAg,2020-11-26T16:34:06Z,Celulares Na Web,"Para ajudar vcs, ta ai o link do 9s https://amzn.to/2HKxgLK",0,9T0kwmn_hVU,REDMI NOTE 9S TÁ NA MÃO ! O Maior SUCESSO da XIAOMI !,2020-04-01T21:00:05Z,https://www.youtube.com/watch?v=9T0kwmn_hVU,51734,840887,K Tech,2601,0.0
8035.UgzSXatV1ItUtoV0vEp4AaABAg,2020-06-06T14:00:39Z,Nuno Costa,esse fala da qualidade do smartphone sem ter um na mão? curioso,0,4ypi6fOj0tU,"Xiaomi Mi 10 Lite, o 5G mais BARATO do MUNDO! Mas não espere muito dele não!",2020-03-29T14:31:57Z,https://www.youtube.com/watch?v=4ypi6fOj0tU,7179,131054,Gesiel Taveira,594,0.0
8038.Ugz2Y2P_2KK79prYktd4AaABAg,2019-08-27T22:23:39Z,Castro,"Adriano Ponte lá no fundo, em 2:01",0,lRLsmuAYs3Y,Samsung Galaxy Note 10 e 10+: primeiras impressões dos smartphones grandões - TecMundo,2019-08-07T20:00:10Z,https://www.youtube.com/watch?v=lRLsmuAYs3Y,9317,127760,TecMundo,374,1.0
8040.UgydJwvZybpntQqnTtF4AaABAg,2021-01-20T15:38:15Z,João Vitor,Meu sonho e ter um iphone 12 pro mais não tenho condisão 😭😭,0,khyeh8MwMNo,"iPhone 12 Pro Max, o MELHOR de 2020? [Análise/Review]",2020-11-15T01:30:01Z,https://www.youtube.com/watch?v=khyeh8MwMNo,15026,257755,Canaltech,592,1.0
8041.UgyDCMtw-quv8SgUfvl4AaABAg,2021-01-13T15:24:08Z,Vitória Simon,Estou assistindo o vídeo do meu Philco pcs01 e já na espera pra chegar o pcs02,0,ruGvEDrLAqM,COMPENSA COMPRAR o smartphone mais BARATO do BRASIL com 128GB? O PHILCO HIT MAX é uma BOA OPÇÃO?,2020-10-01T16:35:00Z,https://www.youtube.com/watch?v=ruGvEDrLAqM,13210,126050,Gesiel Taveira,1316,0.0
8042.UgyHj7-clnuyWt4MFDp4AaABAg,2021-02-04T14:48:57Z,Nah Sanredo,"Ele ê lindo, mas tão salgado. Queria!",0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564,0.0
8043.UgwlqUeCIx_UpSg6xVB4AaABAg,2021-04-13T03:35:33Z,Músicas Sad💭🖤,Finalmente graças a Deus hoje estou vendo esse vídeo com meu a71,0,E8n6fAU4nI0,GALAXY A71: AVANÇOS DISCRETOS para se MANTER RELEVANTE | Análise / Review,2020-02-28T14:46:55Z,https://www.youtube.com/watch?v=E8n6fAU4nI0,6358,186926,TudoCelular,456,0.0
8044.Ugz0fBxnwtWPHdxfN294AaABAg,2021-03-24T20:20:11Z,Guilherme Pasqualato de Paulo,"Caso ainda estejam com o aparelho, teria como testar o áudio, de WhatsApp ou Telegram, quando é escutado próximo ao ouvido?;Porque já comprei 2 aparelhos, porém ambos vieram com defeito ao escutar áudios dessa maneira.;Valeu!",0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218,1.0
8045.UgzjFw1tGlPbO4VYZEd4AaABAg,2021-01-11T03:54:47Z,Divas do Pop,"Eu e minha irmã trocamos de iPhone , ela saiu do 5s depois de 4 anos e eu do 7 depois de um ano , minha irmã pegou o SE e eu o XR , e eu posso dizer que o SE e ótimo e a bateria mesmo com sua pouca capacidade surpreende de forma positiva , o meu xR é maravilhoso quem poder gastar um pouco a mais e pegar ele recomendo muito , mas como foi falado no vídeo o leitor de biometria faz falta nessa pandemia , é péssimo ter que digitar a senha toda hora .",0,vlDQJZu-ljQ,iPhone SE 2020 - Ainda Vale a Pena em 2021?,2021-01-01T15:04:00Z,https://www.youtube.com/watch?v=vlDQJZu-ljQ,5101,96369,Em Análise,422,1.0
8046.UgwKN2o51YOt-JW_ppx4AaABAg,2020-10-22T03:26:22Z,Cleide Lemos,Comprei esse celular estou esperando chegar,0,sO4eFoLQr7g,"Philco Hit Plus: poucas mudanças, mas importantes [Unboxing/Hands-on]",2020-07-21T17:00:12Z,https://www.youtube.com/watch?v=sO4eFoLQr7g,9728,85926,Canaltech,287,0.0
8053.UgyqJ_y5UbArwwo1IxF4AaABAg,2021-03-30T20:52:42Z,Felipe Lima,ele vem com fones tb ?,0,Y_qrZIP5qbc,POCO X3 NFC! O REI do CUSTO BENEFÍCIO dos GAMERS! Tela de 120hz com PREÇO bom DEMAIS! Unboxing!,2021-01-25T20:56:13Z,https://www.youtube.com/watch?v=Y_qrZIP5qbc,6633,90917,Be!Tech,679,1.0
8054.UgzJL5yqNOe5WzsF95x4AaABAg,2021-01-23T23:14:36Z,Diego Pelleteiro,"Resumindo ...mi 10t lite pior que mi10lite? Sem leitor de digital sob a tela , sem tela amoled, sem melhoria nas câmeras ,sem borda curva .... E mais , bateria com capacidade inferior...",1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,1.0
8056.Ugw7yKcvezj1-qttiG94AaABAg,2020-12-22T04:06:13Z,Erasmo Bonotto Pinheiro Crespo,Só esperando o meu chegar 😜,0,2p_i0hemb4E,REDMI NOTE 9S: MELHOR CUSTO-BENEFÍCIO da nova família da XIAOMI | Análise / Review,2020-06-29T23:32:20Z,https://www.youtube.com/watch?v=2p_i0hemb4E,5045,154051,TudoCelular,469,1.0
8057.Ugw9jjrXzfr2noTBCu54AaABAg,2021-06-14T16:08:25Z,DroidLéo tutoriais,"Esse note 9 é uma porcaria, só trava, o redmi 9 muito melhor!!",1,k2xA73AtCUE,Xiaomi Redmi Note 9 vs Redmi 9 - ENTENDA QUAL O MELHOR PRA VOCÊ! QUAL COMPRAR? TEM MUITA DIFERENÇA?,2020-10-08T17:45:01Z,https://www.youtube.com/watch?v=k2xA73AtCUE,32003,450403,Gesiel Taveira,2621,0.0
8058.Ugzaov2WkRZBnLmz5kF4AaABAg,2021-01-07T13:13:07Z,Lucas Bezerra,O cara reclamou da capinha vey kkkkkkkk,0,ONwhl3vIsxg,BOA!! GALAXY NOTE 10 LITE é melhor DO QUE EU ESPERAVA!! Mas tem um problema...,2020-03-09T22:14:36Z,https://www.youtube.com/watch?v=ONwhl3vIsxg,19708,447661,EscolhaSegura,1552,1.0
8059.UgzPYRi3DgbxHZ3lpMR4AaABAg,2020-01-09T00:38:37Z,Priscila pessanha,"Pq vc  n fala sobre , note 10 aura pink . E muito bonito",1,npCMuKdtDKI,GALAXY NOTE 10+ vale a pena? | Análise / Review,2019-09-07T13:30:04Z,https://www.youtube.com/watch?v=npCMuKdtDKI,19166,273305,EscolhaSegura,832,1.0
8060.UgxSIae6oXzXT0eL1lt4AaABAg,2020-07-01T03:51:21Z,jottape 8ball pol,Amoooooo seu canal parabens 😍👏👏👏👏👏👏👏👏💖❤,0,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490,0.0
8062.UgxY7CUMT0W72St0O7t4AaABAg,2020-10-14T16:04:37Z,Manuela Nascimento,Acabei de compra o meu ontem e lindo e muito bom 👏👏👏,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996,1.0
8063.UgxVjCn0jx9HPWq9JY14AaABAg,2021-03-04T22:40:05Z,Maria Clara F. Araujo 7A,faz um comparativo entre o Galaxy A51 e o Moto One Fusion ?,1,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,1.0
