comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type,transformed_comment
9755.UgzF0E0JOy6TrafG8-Z4AaABAg,2021-06-08T22:52:52Z,Elmo Santos,Como é o nome do carregador enquel ? Onde compro?,0,Puk5EruRgHM,"Samsung Galaxy M51, 7000 mAh de bateria [Análise/Review]",2021-02-03T00:00:10Z,https://www.youtube.com/watch?v=Puk5EruRgHM,20174,291202,Canaltech,1372,0, nom carreg enquel onde compr 
9756.UgxP0GBf-EjSorxxtvJ4AaABAg,2020-11-09T19:44:19Z,Flavio Luis,Deverias ter experimentado a gcam nos dois! A gcam até consegue adicionar estabilização nalguns casos!,21,njP8-N1NE6I,ESTAVA ENGANADO ... POCO X3 NFC ou XIAOMI MI 10T LITE 5G ?? COMPARATIVO EM PORTUGUÊS,2020-11-09T19:29:27Z,https://www.youtube.com/watch?v=njP8-N1NE6I,1342,52012,Toni Vicente,132,1, dev ter experiment gcam dois gcam conseg adicion estabilizaca nalguns cas 
9758.UgxgqNvRY8YqbJnTc4p4AaABAg,2020-06-30T23:15:40Z,Edmilson Santana,Qual o jogo que passar no 4:04 do video?,0,tO7miBhfw5E,"GALAXY S20: mais ""BARATO"", mas não PIOR | Análise / Review",2020-03-20T01:38:25Z,https://www.youtube.com/watch?v=tO7miBhfw5E,8075,220575,TudoCelular,463,0, jog pass 4 04 vid 
9761.UgyTlueiFG3pyr4KzLl4AaABAg,2020-12-03T23:08:02Z,gabe.,"Eu ia pegar um A71, mas optei pelo note 10 lite, tô amando, fiz a escolha certa e estou vendo o vídeo dele agora❤",2,oUD2D8w1TIw,"GALAXY A71 vs NOTE 10 LITE: INTERMEDIÁRIO PREMIUM enfrenta ""TOP DE LINHA"" com S PEN | Comparativo",2020-06-14T14:04:30Z,https://www.youtube.com/watch?v=oUD2D8w1TIw,7952,147243,TudoCelular,630,1, ia peg a71 opte not 10 lit to amand fiz escolh cert vend vid agor
9762.UgwBYPdUDzGFXVSp4rx4AaABAg,2021-06-16T19:07:44Z,joabe eicha,"Ele zuando a Apple o vídeo inteiro noite causa do meio ambiente,kkkkkkk",0,pAlMOtJUH5I,"IPhone 12: cara de iPhone 4, 5G e meio ambiente [Análise]",2020-10-31T21:00:05Z,https://www.youtube.com/watch?v=pAlMOtJUH5I,28744,334518,Canaltech,1185,1, zuand apple vid inteir noit caus mei ambient kkkkkkk
9764.UgxiZVmZoPqnn9X0Dkp4AaABAg,2021-05-23T17:01:25Z,Venon FF,Vendo como funciona meu novo celular😘,0,TXRGXFVxlEc,Galaxy A71 - O NOVO GIGANTE DA SAMSUNG! Unboxing e Impressões,2020-03-17T15:40:00Z,https://www.youtube.com/watch?v=TXRGXFVxlEc,78398,1220889,Gesiel Taveira,5091,1, vend funcion nov celul :rosto_mandando_um_beijo: 
9766.UgzO6URMf4KwRHCbzWp4AaABAg,2020-11-19T16:01:22Z,Carlos Miranda,eu tenho 24 horas para resolver a troca: recebi e ao carregar quando ele esta desligado ele liga e se eu desligar carrenagndo ele volta a dar boot e mostrar que esta carregando. ele simplesmente da boot novamente. isso eh comum ?esta certo o celular ? este celular nao desliga quando esta carregando ? os icones de carregando nao sao mostrados nesse celular. por favor me responda,0,RtUdGZlZeVA,"Motorola Edge+, o MELHOR SMARTPHONE de 2020 até agora [Análise/Review]",2020-08-03T17:00:07Z,https://www.youtube.com/watch?v=RtUdGZlZeVA,23350,263371,Canaltech,732,1, 24 hor resolv troc receb carreg deslig lig deslig carrenagnd volt dar boot mostr carreg simples boot nov eh comum cert celul celul nao deslig carreg icon carreg nao mostr ness celul favor respond
9767.Ugzac62k27FfStRw5jh4AaABAg,2020-12-10T10:54:09Z,Raphael Gustavo,Quem é esse cara? Cadê o Pedro falando verdades?,0,0_dCkDdlSkE,"NOVO GALAXY S20 FE: os fãs pediram, a Samsung atendeu",2020-12-09T22:00:33Z,https://www.youtube.com/watch?v=0_dCkDdlSkE,6260,96359,Canaltech,334,1, car cad pedr fal verdad 
9768.Ugyxh4UBOe0eSIBo3nl4AaABAg,2021-05-10T18:22:41Z,Vitório Sv,S20 fe ou mi 9t pro ??,1,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,0, s20 fe mi 9t pro 
9769.Ugw2o_-rT6hJ3pRj70B4AaABAg,2018-12-09T14:24:41Z,Simone Veríssimo,Dá pra colocar a camêra do SE no 5S?,0,1YB8cj2eNWw,"iPhone SE: o novo aparelho de ""baixo custo"" da Apple [Análise]",2016-04-06T23:31:21Z,https://www.youtube.com/watch?v=1YB8cj2eNWw,53789,1654426,Canaltech,1790,1, coloc cam 5s 
9770.UgzZKlJN8-m4AMdwZyR4AaABAg,2021-06-08T13:17:20Z,GEOVANNA ALVES DE ALBUQUERQÙE MELO,"Eu tô com ele agora vendo vídeo e ele é novo ,ele é muito bom de verdade e o preço dele vale apena por 700 e pouco vale ,pior se tivesse por mil pra cima",0,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822,1, to agor vend vid nov bom verdad prec val apen 700 pouc val pior mil cim
9771.UgzrMvB8EktDLj4qkzp4AaABAg,2019-10-08T19:51:20Z,Tu quer saber mais?,"Parabéns pelo review, gosto do seu canal e do Nunu, pq são sinceros, diferente de outros canais.",0,SuQD60SbCHI,GALAXY NOTE 10+ de 1TB ANÁLISE [ Review ] COMPLETA !,2019-10-04T22:00:02Z,https://www.youtube.com/watch?v=SuQD60SbCHI,9098,101868,K Tech,546,1, parabens review gost canal nunu pq sincer diferent outr can 
9772.UgzUOKR7gNWPHwwPw2F4AaABAg,2020-11-05T03:15:39Z,Cláudio César Gomes de Macedo,FALA DUDU... EU COMPREI ESSE APARELHO HÁ UMA SEMANA E ELE TÁ APRESENTANDO PROBLEMAS NA TELA! É SÓ PROCURAR NOS FÓRUNS... QUERIA APROVEITAR A AUDIÊNCIA DO SEU CANAL PRA PEDIR AJUDA NA DIVULGAÇÃO E PRA MOTOROLA CONSERTAR LOGO ISSO!,0,uwlW-aTc5j4,MOTOROLA EDGE+! O MELHOR MOTOROLA JA FEITO! Mas tem um ERRO GRAVE! Unboxing,2020-07-02T11:59:43Z,https://www.youtube.com/watch?v=uwlW-aTc5j4,11290,117110,Dudu Rocha,835,0, fal dudu compr aparelh seman ta apresent problem tel procur foruns quer aproveit audienc canal ped ajud divulgaca motorol consert log 
9773.Ugz29PZ5Lh5m2nQAzSF4AaABAg,2021-02-24T19:33:04Z,Kevin Ferreira,"Queria que voltassem a fazer celulares mais compactos, menores, optei pelo S10E justamente por isso...",0,YgyKgNC3aLA,"POCO X3 NFC : Sem dúvida, um dos MELHORES que a XIAOMI já LANÇOU!",2021-02-11T21:37:34Z,https://www.youtube.com/watch?v=YgyKgNC3aLA,5712,73610,Be!Tech,707,0, quer volt faz celul compact menor opte s10e just 
9778.Ugw4bLwT61djJwMDNW94AaABAg,2020-12-11T02:08:22Z,Alex Silva,EscolhaSegura A câmera principal do A71 tem 64MP e mesmo assim não é melhor que a do S20 FE que só tem 12MP? Explica melhor aí!,0,bWuRFN100uw,❤️ esse CELULAR SAMSUNG tem tudo pra DAR BOM! // GALAXY S20 FE unboxing,2020-11-16T21:13:05Z,https://www.youtube.com/watch?v=bWuRFN100uw,8468,99255,EscolhaSegura,861,0, escolhasegur cam principal a71 64mp assim nao melhor s20 fe 12mp explic melhor ai 
9779.UgyXP7RgohXQfenLeVV4AaABAg,2021-05-20T06:56:12Z,Thales Neves,a review é ótima mas é notável que o FE foi pensado pra ser uma versão enxugada do S20 e a Samsung deu esse nome só pra enfeitar,0,R8NE3_EiiSE,"Samsung Galaxy S20 FE, ERROU ou ACERTOU com os fãs da marca? [Análise/Review]",2021-01-29T14:14:54Z,https://www.youtube.com/watch?v=R8NE3_EiiSE,12407,189758,Canaltech,858,0, review otim notavel fe pens ser versa enxug s20 samsung deu nom enfeit
9780.UgyVjJjKTBxKP5uo2hN4AaABAg,2020-11-13T19:56:25Z,carlosbettanin,O DEX não voltou com as atualizações?,0,ONwhl3vIsxg,BOA!! GALAXY NOTE 10 LITE é melhor DO QUE EU ESPERAVA!! Mas tem um problema...,2020-03-09T22:14:36Z,https://www.youtube.com/watch?v=ONwhl3vIsxg,19708,447661,EscolhaSegura,1552,0, dex nao volt atualizaco 
9781.UgwZC45w792BvyjNXWN4AaABAg,2021-01-16T16:51:24Z,Fabio Kauani,"Comprei o meu Galaxy A10s hoje, pra mim tá ótimo... o meu antigo desligava toda hora kkkk então esse aqui tá uma maravilha",3,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881,1, compr galaxy a10s hoj mim ta otim antig deslig tod hor kkkk enta aqu ta maravilh
9782.Ugz9rCmzoNAVrCxAEmx4AaABAg,2021-05-03T00:44:09Z,OMS V,Ele tem infravermelho?,0,7wi8hQGmjCo,Xiaomi POCO X3! A VERDADE! Não Vale a pena❓ NÃO COMPRE SEM VER ESSE VÍDEO!,2021-04-12T23:17:09Z,https://www.youtube.com/watch?v=7wi8hQGmjCo,4107,57379,Dudu Rocha,713,1, infravermelh 
9783.Ugy4frEEj5GrXkFhztJ4AaABAg,2021-03-10T19:51:09Z,Jéssica Winter,Assistindo do meu mi 10 lite comprado hoje.,0,AIPNojToH_M,"CHEGOU! Xiaomi Mi 10 Lite 5G, realmente INCRÍVEL? Unboxing e Impressões",2020-08-22T16:00:02Z,https://www.youtube.com/watch?v=AIPNojToH_M,15977,142515,Gesiel Taveira,971,0, assist mi 10 lit compr hoj 
9785.UgxMou_c41BjeNGzZgV4AaABAg,2020-12-22T03:01:28Z,Querida Belém,Comprei por 1.500 no Mu@@mba Libre ...,0,hcmQZd2Ff3g,"SAMSUNG GALAXY M31 - 63 DIAS DE USO, CHEGA NÉ???",2020-10-15T13:30:03Z,https://www.youtube.com/watch?v=hcmQZd2Ff3g,4203,64729,Linuxbrs,617,1, compr 1 500 mu mba libr 
9788.UgybajSfkjN2GMgu1154AaABAg,2019-10-08T11:05:46Z,Deir Sampaio,Porque não tenho recebido os vídeos do canal???????,0,bY5RzhrwmFQ,GALAXY NOTE 10 PLUS: MELHOR celular SAMSUNG de 2019... para comprar em 2020 | Análise / Review,2019-09-18T00:45:38Z,https://www.youtube.com/watch?v=bY5RzhrwmFQ,2824,71177,TudoCelular,212,1, porqu nao receb vid canal 
9789.UgxudDzvjrosLgLvO6V4AaABAg,2020-08-02T11:45:58Z,Rejane Gomes da Silva,pelo que tenho visto muito bom mais o preço fora da realidade muito caro,0,pFmhq7PfTZs,MELHORES Motorola de 2020: Edge e Edge+,2020-04-22T16:00:35Z,https://www.youtube.com/watch?v=pFmhq7PfTZs,32933,365746,Canaltech,1680,-1, vist bom prec realidad car
9790.UgyY3mL7ytEDBiwSkah4AaABAg,2021-06-12T02:13:04Z,Helicóptero Gameplay,NFC por causa da linguagem diferente deles;;;;Edit:Chines nesse caso,1,6Kr5NbtA9uE,"CHEGOU! POCO X3 NFC da XIAOMI, o SMARTPHONE mais BARATO com TELA de 120Hz - Unboxing e Impressões",2020-10-26T18:20:00Z,https://www.youtube.com/watch?v=6Kr5NbtA9uE,52119,779996,Gesiel Taveira,3552,1, nfc caus linguag diferent edit chin ness cas
9791.UgzFzSki2Eg51gK4v714AaABAg,2021-02-18T18:08:16Z,Wadlla Santos,"Tenho o redmi note 9, e sinceramente me arrependi de ter gastado dinheiro com ele, joguinhos simples e leves me dão muita dor de cabeça, trava no Instagram e sem contar que esquenta muitoooo, (as vezes coloco no congelador) os pontos bons são a bateria e a tela que é bem grande, a câmera é boa mas também trava um pouco. Enfim, talvez eu possa ter pego uma unidade defeituosa, mas gostaria de ter visto um comentário como esse antes de comprar!!",1,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745,-1, redm not 9 sincer arrepend ter gast dinheir joguinh simpl lev dao muit dor cabec trav instagr cont esquent muitooo vez coloc congel pont bons bat tel bem grand cam boa trav pouc enfim talvez poss ter peg unidad defeitu gost ter vist comentari antes compr 
9792.UgzVnNfvaYsLIXq1B_x4AaABAg,2021-04-20T01:39:39Z,josé vitor medina lorenço,E um bom telefone para trabalho? a spen me atrai nesse sentido podendo auxilia ate mesmo nos trabalhos da escola,0,s7O59W3Zr_k,GALAXY NOTE 10: TOP de linha COM S PEN que CABE NO BOLSO (literalmente) | ANÁLISE / REVIEW,2019-09-14T02:01:53Z,https://www.youtube.com/watch?v=s7O59W3Zr_k,10929,352203,TudoCelular,624,0, bom telefon trabalh spen atra ness sent pod auxil trabalh escol
9796.UgysohVf27gHxFUps9d4AaABAg,2021-03-01T22:01:17Z,OnSummer67,"EU gosto da tela curva e do acabamento de vidro, os top da Samsung mudaram para pior, uma pena.",0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564,1, gost tel curv acab vidr top samsung mud pior pen 
9799.UgwtldSki35fjhuzWwF4AaABAg,2020-11-29T16:14:26Z,Robinson Marley,Comprei meu s20 no magazine Luiza por 2.999 com 300 reais de cash back,1,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681,0, compr s20 magazin luiz 2 999 300 rea cash back
9805.UgxV5OtE3XRMkaWdRrh4AaABAg,2021-03-20T10:22:11Z,Janete Silva,Como faço pra ativar o knockon no lg 22?,3,ACENQ2gehvM,LG K22 + | VALE A PENA? PARA QUEM É?,2020-10-21T06:21:07Z,https://www.youtube.com/watch?v=ACENQ2gehvM,2649,75679,Área Tech,475,1, fac ativ knockon lg 22 
9807.UgwsXQmIeARqaT6hSsZ4AaABAg,2021-05-28T16:47:51Z,Yasmim Heloisa,"Finalmente assistindo do meu onde fusion😍. É um celular bem rápido, é perfeito pra jogos, demora muuuuito p descarregar, carrega bem rápido, a câmera é boa até mas não é essas coisas n, eu baixei outra câmera e tá perfeito!. Eu amo muito esse celular 😍",0,IQ3Z6gXpCZk,MOTOROLA ONE FUSION vale a pena? // Análise & Review Completo!,2020-10-04T17:15:01Z,https://www.youtube.com/watch?v=IQ3Z6gXpCZk,7084,161337,EscolhaSegura,759,1, final assist onde fusion :rosto_sorridente_com_olhos_de_coracao: celul bem rap perfeit jog demor muuuuit p descarreg carreg bem rap cam boa nao cois n baix outr cam ta perfeit amo celul :rosto_sorridente_com_olhos_de_coracao: 
9810.UgxlTJbfK0F0B82QZ-l4AaABAg,2020-09-30T16:12:28Z,Pries Tess,"Alguém poderia me informar se essa linha é boa para estudos? Tipo, também estou de olho no Tab s6 lite (justamente para fins de estudo e anotações em pdf's), porém, se o Note 10 + é bom para esse fim, faço um único investimento. Não vi nenhum canal levando isso em consideração.... Se alguém puder responder, agradeço desde ja! :)",1,s7O59W3Zr_k,GALAXY NOTE 10: TOP de linha COM S PEN que CABE NO BOLSO (literalmente) | ANÁLISE / REVIEW,2019-09-14T02:01:53Z,https://www.youtube.com/watch?v=s7O59W3Zr_k,10929,352203,TudoCelular,624,0, algu pod inform linh boa estud tip olho tab s6 lit just fins estud anotaco pdf s por not 10 bom fim fac unic invest nao vi nenhum canal lev consideraca algu pud respond agradec desd 
9813.Ugx_RBmUz3W04PYO6GN4AaABAg,2020-12-09T23:42:08Z,Ana Clara Gonçalves,Comprei o meu !! Tô apaixonada !! Obrigada pela maravilhosa ajudaaa !,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996,1, compr to apaixon obrig maravilh ajudaa 
9814.UgyHoue5j5lvArn6WkF4AaABAg,2021-04-04T18:27:34Z,Marcos Caboclo,"os 2 são bons, na minha opinião pagaria o fusion",0,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395,1, 2 bons opinia pag fusion
9818.Ugyl4EQ4xHOiK6FMg3V4AaABAg,2021-01-28T16:20:03Z,Milly Muniz,Meu próximo sonho de consumo,1,xra9DQ1kERA,A REAL sobre o GALAXY A71. O QUASE TOP da Samsung vale a pena?,2020-07-18T16:25:15Z,https://www.youtube.com/watch?v=xra9DQ1kERA,11589,132308,Dudu Rocha,1031,1, proxim sonh consum
9819.UgzvY12bKPcyYHqH2dV4AaABAg,2020-12-27T22:54:46Z,K2•NETIN,Achei a traseira dele muito feia acho mas bonita a do 9s,1,MSqN27wR-gI,MI 10T PRO: TOP de LINHA XIAOMI com PREÇO de IPHONE | Análise / Review,2020-12-27T22:20:22Z,https://www.youtube.com/watch?v=MSqN27wR-gI,2286,65595,TudoCelular,430,1, ache traseir fei acho bonit 9s
9820.Ugw6_wjMvgsRF7glgB14AaABAg,2021-05-24T23:32:36Z,Danilo Roberto,Já tenho prazer de dizer: assistindo do meu Galaxy M51! De fato é um aparelho excelente e a bateria dura muito quem estiver em dúvida pode comprar ele sem medo!,2,Puk5EruRgHM,"Samsung Galaxy M51, 7000 mAh de bateria [Análise/Review]",2021-02-03T00:00:10Z,https://www.youtube.com/watch?v=Puk5EruRgHM,20174,291202,Canaltech,1372,1, praz diz assist galaxy m51 fat aparelh excelent bat dur duv pod compr med 
9821.UgyGk0doB2FqDfxrPOd4AaABAg,2020-11-23T00:26:42Z,Igor Medeiros,Faz o roda liso do mi 8 lite,0,GSmgQhJR0Ws,Samsung Galaxy M31 é bom em jogos? - RODA LISO,2020-08-04T22:00:10Z,https://www.youtube.com/watch?v=GSmgQhJR0Ws,6342,74348,Oficina da Net,707,0, faz rod lis mi 8 lit
9822.UgyQovZ_Y_MOp3MMqVl4AaABAg,2020-07-14T10:38:19Z,LUC4S 333,Queria ver mais um vídeo dos melhores celulares da asus,0,-Z6WFOdO5Do,XIAOMI MI 10 5G // Análise & Review Completo!!,2020-07-13T21:30:01Z,https://www.youtube.com/watch?v=-Z6WFOdO5Do,6696,101012,EscolhaSegura,377,0, quer ver vid melhor celul asus
9825.UgzyegRnEHjHuYhsAXF4AaABAg,2020-08-31T22:28:59Z,Daiane Leite,Façam um comparativo dele com o Mi 9 Lite por favor!!,0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218,0, fac compar mi 9 lit favor 
9828.UgxRjnAx4d3_0hfPMBd4AaABAg,2020-08-24T13:39:34Z,Pablo Henrique,"Na boa, não vale a pena sair do Mi 9 Lite pra esse. Basicamente só tem diferença no processador. As câmeras como falou aí, não há novidade alguma, tela também não. Enfim, vou ficar no meu Mi 9 Lite que estou muito feliz com ele.",0,lkqFKf5j_Fc,XIAOMI MI 10 LITE // esse é o PRIMEIRO XIAOMI que eu NÃO RECOMENDO!,2020-08-22T13:43:07Z,https://www.youtube.com/watch?v=lkqFKf5j_Fc,7538,234661,EscolhaSegura,652,0, boa nao val pen sair mi 9 lit basic diferenc process cam fal ai nao novidad algum tel nao enfim vou fic mi 9 lit feliz 
9830.UgyUqz1TBbAP7RniP5l4AaABAg,2021-05-21T16:00:48Z,Junimar werneck,comprei um hoje e já vim ver esse vídeo novamente kkkkk,0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,1, compr hoj vim ver vid nov kkkkk
9831.UgzfTLaIF-dtP1TsdNN4AaABAg,2021-07-03T19:41:47Z,Mickael Magalhães,"sou canhoto e prefiro usar o sensor com o polegar esquerdo, pq a leitura não funciona muito bem com o indicador, às vezes dá uma falhada",0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495,1, canhot prefir usar sensor poleg esquerd pq leitur nao funcion bem indic vez falh
9832.UgwSzZgzzInU9lUOGAB4AaABAg,2021-03-25T17:28:19Z,Francisco Costa Costa,"Comprei um desses e em menos de três meses apresentou problema de oxidação interno, sendo que nem saiu de casa, pois sou idoso e estou em confinamento social. Ao levar numa autorizada disseram que a garantia NÃO cobre tal defeito e que para consertar custaria R$ 900,00, ou seja, não vale a pena.  O aparelho é muito frágil.",0,FQHafzoM3FU,"MOTOROLA ONE FUSION foca do DESEMPENHO, BATERIA e CÂMERAS | Análise / Review",2020-09-03T15:26:16Z,https://www.youtube.com/watch?v=FQHafzoM3FU,7492,197324,TudoCelular,955,1, compr dess men tres mes apresent problem oxidaca intern send saiu cas pois idos confin social lev autoriz diss garant nao cobr tal defeit consert cust r 900 00 nao val pen aparelh fragil 
9833.UgzYkjfDMDQdUvlMG1p4AaABAg,2020-08-16T00:30:26Z,Maria Luisa Oliveira,"Tô querendo comprar pra minha vó, ela vai usar só pra coisa simples: Whatsapp, Instagram, Facebook, Banco e mais uns 3/4. Sem contar que ela gosta de tirar foto. Qual vocês me recomendam?",0,K_MTtcFaht4,GALAXY A10 vs A10s: a Samsung FINALMENTE ACERTOU em um sucessor? | Comparativo,2020-01-28T17:02:17Z,https://www.youtube.com/watch?v=K_MTtcFaht4,9722,233219,TudoCelular,785,1, to quer compr vo vai usar cois simpl whatsapp instagr facebook banc uns 3 4 cont gost tir fot recomend 
9834.UgxfZjBDGciK03I4Hl14AaABAg,2021-04-16T16:46:29Z,Jessica Gonçalves da Silva,"Faz o comparativo dele com o redmi note 10, por favor",0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174,1, faz compar redm not 10 favor
9838.UgwlW2E2HWQF3SiFWG54AaABAg,2020-11-15T15:05:54Z,Arthur Santana,"Tive uma experiência muito ruim com as casas Bahia. Comprei um note 10 lite por r$ 1799 via boleto, paguei no mesmo dia. O boleto tinha prazo de vencimento de 3 dias. Antes do vencimento do boleto meu pedido constava como cancelado no site. Quando entrei em contato para saber o porquê nunca conseguia falar com atendente apenas era direcionado ao ouvir aquelas gravações. Por fim após muito esforço consegui, E A resposta que obtive era que o boleto havia sido pago após o vencimento porém o boleto não havia vencido. eles me pediram o prazo de 10 dias úteis para avaliar a minha situação e depois mais 10 dias úteis para me reembolsar ou seja deveria esperar 20 dias úteis para ter o meu dinheiro de volta. os atendentes não permitiram eu  falar com o superior deles e toda vez que eu insistia eles desligavam o telefone na minha cara. Ou seja como paguei à vista tchau tchau Black Friday",0,oUD2D8w1TIw,"GALAXY A71 vs NOTE 10 LITE: INTERMEDIÁRIO PREMIUM enfrenta ""TOP DE LINHA"" com S PEN | Comparativo",2020-06-14T14:04:30Z,https://www.youtube.com/watch?v=oUD2D8w1TIw,7952,147243,TudoCelular,630,1, experienc ruim cas bah compr not 10 lit r 1799 via bolet pagu dia bolet praz venciment 3 dias antes venciment bolet ped const cancel sit entre contat sab porqu nunc consegu fal atendent apen direcion ouv gravaco fim apos esforc consegu respost obtiv bolet hav sid pag apos venciment por bolet nao hav venc ped praz 10 dias ute avali situaca 10 dias ute reembols dev esper 20 dias ute ter dinheir volt atendent nao permit fal superior tod vez insist deslig telefon car pagu vist tchau tchau black friday
9840.UgwD_ayrsUT9q1tyjU14AaABAg,2020-12-30T02:50:46Z,Individuo Inconveniente,"Eu comprei um shot plus a 1 mês e me arrependi, principalmente por causa do processador, não era o que eu esperava, e eu precisava de uma câmera melhor também, to loco pra pegar esse celular mas primeiro tenho que arrumar um jeito de vender esseeeeeee",1,9T0kwmn_hVU,REDMI NOTE 9S TÁ NA MÃO ! O Maior SUCESSO da XIAOMI !,2020-04-01T21:00:05Z,https://www.youtube.com/watch?v=9T0kwmn_hVU,51734,840887,K Tech,2601,1, compr shot plus 1 mes arrepend principal caus process nao esper precis cam melhor to loc peg celul primeir arrum jeit vend esseeeeee
9842.UgypCjdJmEz5NYLVRk14AaABAg,2021-06-19T14:21:24Z,Rangel Silva de Oliveira,Comprei meu hoje e estou muito feliz,0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885,1, compr hoj feliz
9849.UgzM1fDKi-2_2N42z594AaABAg,2021-02-01T02:34:01Z,Marcelo Silva,"Tenho um m51 e estou muito satisfeito. ;Se quero mais recursos em um celular ou melhor tenho que partir pra outro.;Todo celular tem prós e contra.;Por fim estou bem servido, pra que preciso no dia a dia.",1,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283,1, m51 satisfeit quer recurs celul melhor part outr tod celul pros contr fim bem serv precis dia dia 
9857.UgzqTk1dOQihD1EOql54AaABAg,2020-11-01T03:23:03Z,Éo12,Me senti ofendido kkk comprei um moto G5 na época que lançou no outro dia fui atropelado celular foi pro lixo,0,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745,1, sent ofend kkk compr mot g5 epoc lanc outr dia atropel celul pro lix
9858.UgxvKZSwyi-KB6HKN9F4AaABAg,2019-09-05T09:09:41Z,vitor 234,Já vou espera MDS pq eles fizeram isso mas para q ele quer meu caderno,1,al5r88qwApI,Apple iPhone SE [Review] - TecMundo,2016-05-25T22:13:13Z,https://www.youtube.com/watch?v=al5r88qwApI,16259,575158,TecMundo,1356,0, vou esper mds pq fiz quer cadern
9862.UgwJvkXLRtoJYhbPSE14AaABAg,2019-07-08T16:22:02Z,RAMMUS DIZ OK,Pra quem não sabe porque os celulares da xiaomi são tão baratos é porque ela tem lucro de 5% em cima de seus celulares e o resto é em cima da MIUI com anúncios.,2,PeyAkq1gaEk,XIAOMI MI 9: ótimo competidor que não custa US$ 1.000 [Análise / Review],2019-05-21T17:43:43Z,https://www.youtube.com/watch?v=PeyAkq1gaEk,16347,315760,Canaltech,577,1, nao sab porqu celul xiaom tao barat porqu lucr 5 cim celul rest cim miu anunci 
