comment-id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count
6824.UgyUDIeb15RmYbQWVG14AaABAg,2021-04-01T00:52:38Z,Lucas Wilson,Qual é a cor desse celular que você fez o vídeo?,0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174
6825.Ugyq5hUa9u9eA3MA76B4AaABAg,2021-06-03T23:22:27Z,Matheus Ramos,Assistindo aqui do meu Mi 10t😝,0,3YZQbBBdtcE,"NOVOS XIAOMI: Mi 10T, Mi 10T PRO e Mi 10T Lite. Mas chegaram recebendo CRÍTICAS!",2020-10-02T18:35:01Z,https://www.youtube.com/watch?v=3YZQbBBdtcE,10072,134717,Gesiel Taveira,493
6826.UgwpvWKhPZaGM7RHTkx4AaABAg,2021-02-19T00:12:27Z,francisco flavio,Hoje ele no site Samsung está por 1799,0,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283
6827.UgyYM9341D2r08BQQu14AaABAg,2020-12-14T13:04:12Z,Vania Alves,Estou pesquisando  e achei esse note 10 lite por 2349reais,0,tR6BBimHbe8,"GALAXY NOTE 10 LITE, pague MAIS e leve MENOS [Análise/Review]",2020-03-11T00:00:09Z,https://www.youtube.com/watch?v=tR6BBimHbe8,13823,233421,Canaltech,892
6828.UgxoudpGLoeM23I5kxV4AaABAg,2021-06-13T13:21:30Z,Rodrigo Christian Grataroli Quintas,video idiota,0,KOitq-ctZCk,O MISTÉRIO do GALAXY S20 FE com SNAPDRAGON 865! Me AJUDE a RESOLVER! Como PODE algo ASSIM?,2021-05-26T13:30:03Z,https://www.youtube.com/watch?v=KOitq-ctZCk,4058,50270,Be!Tech,555
6829.UgyFkF1lZM7nLRgGYnZ4AaABAg,2020-12-18T03:45:36Z,Alexandre Luiz Alves,Só se não for a tela Tianma.,0,Kr5ZSCP7DFk,XIAOMI REDMI NOTE 9S: Vale a pena comprar? - ANÁLISE,2020-06-30T22:00:12Z,https://www.youtube.com/watch?v=Kr5ZSCP7DFk,4382,51516,Oficina da Net,545
6830.UgweNqLWfnYJQVMWwKJ4AaABAg,2021-03-18T18:42:42Z,Bruno da Cunha,É 5G?,0,bWuRFN100uw,❤️ esse CELULAR SAMSUNG tem tudo pra DAR BOM! // GALAXY S20 FE unboxing,2020-11-16T21:13:05Z,https://www.youtube.com/watch?v=bWuRFN100uw,8468,99255,EscolhaSegura,861
6831.Ugy7hOYWMNlVKV9SoPF4AaABAg,2021-06-01T22:44:28Z,Edmilson Pimenta,"3000 hoje, 01/06/2021",0,remCWJl6BLg,"LG Velvet, um ACERTO de ALTO nível? [Unboxing/Hands-on]",2020-09-17T14:00:08Z,https://www.youtube.com/watch?v=remCWJl6BLg,21197,250141,Canaltech,1455
6832.UgwUS-7C_sjY5aBNq-d4AaABAg,2021-06-09T00:30:38Z,izaias Neto,Assistindo do meu Poco X3 NFC 😍,0,6Kr5NbtA9uE,"CHEGOU! POCO X3 NFC da XIAOMI, o SMARTPHONE mais BARATO com TELA de 120Hz - Unboxing e Impressões",2020-10-26T18:20:00Z,https://www.youtube.com/watch?v=6Kr5NbtA9uE,52119,779996,Gesiel Taveira,3552
6833.Ugzb1o45yFgKwxSli-t4AaABAg,2021-07-05T15:34:18Z,Manoel Abel Ribeiro Filho,Ele ou o samsung note 10 plus 5g?,0,qQmNUmdTATo,LG Velvet é BOM MESMO? O maior acerto da LG em 2020? Alguns Dias de Uso,2020-11-14T15:00:25Z,https://www.youtube.com/watch?v=qQmNUmdTATo,13044,143075,Gesiel Taveira,886
6834.UgxPIGgW5CyTCi1qkhJ4AaABAg,2021-01-23T21:34:37Z,Amigos do Jarão,Conseguiu derrubar o MI MAX 3! Não curto a xiaomi mais essa linha MAX é top e só agora seu império tela e bateria caiu. Já quero trocar!,0,9Ce1r-NZ4F0,Meu smartphone GALAXY M51❗️MAIOR BATERIA JÁ FEITA da Samsung❗️7000mAh! TÁ DOIDO!🔋,2020-11-07T15:22:22Z,https://www.youtube.com/watch?v=9Ce1r-NZ4F0,13521,129644,Dudu Rocha,1653
6835.UgxUtRTwTUa6zdhGWRl4AaABAg,2021-04-09T00:13:53Z,Elidiane Cândido,Comprei o meu há 7 meses e pqp não me arrependo! Ele é maravilhoso ❤,0,OM3y5Aj87FU,"Samsung Galaxy A71: um intermediário completo, interessante e caro [Análise/Review]",2020-03-13T00:00:06Z,https://www.youtube.com/watch?v=OM3y5Aj87FU,31874,511193,Canaltech,1064
6836.UgwUzWpPMKQ0WkaJRix4AaABAg,2020-11-22T14:06:39Z,Samuel Rodrigues de Paula,Iphone12 quase 8 mil reais o Bruno: preço justo 🤷‍♂️🤷‍♂️,6,ZE3529_PFfs,iPhone 12 em mãos!! Qual minha OPINIÃO SINCERA?? // Unboxing e Impressões!,2020-11-18T21:44:08Z,https://www.youtube.com/watch?v=ZE3529_PFfs,7374,98830,EscolhaSegura,628
6837.UgzS11-UdzkhSwx_VSB4AaABAg,2019-09-27T10:05:01Z,Zeca alves de souza,Eu tenho O Galaxy Note 10 Plus e o irmão dele O Galaxy S10 plus,0,lRLsmuAYs3Y,Samsung Galaxy Note 10 e 10+: primeiras impressões dos smartphones grandões - TecMundo,2019-08-07T20:00:10Z,https://www.youtube.com/watch?v=lRLsmuAYs3Y,9317,127760,TecMundo,374
6838.UgwNAxWFWKCT_YLwslV4AaABAg,2021-06-10T16:51:53Z,Katia Fernandes,"Moto G9power fui mudar plano de fundo,e sem querer deixei preta e não consigo mais usar foto nenhuma",0,kX2xqUDqfRA,Motorola Moto G9 Play vs Moto G9 Power - QUAL COMPRAR? QUAL O MELHOR PRA VOCÊ? COMPARATIVO!,2021-02-04T14:51:00Z,https://www.youtube.com/watch?v=kX2xqUDqfRA,20068,290832,Gesiel Taveira,1108
6839.UgyzfqNsmjO3YIsPqTV4AaABAg,2021-04-08T22:46:10Z,Wellison sousa,O fone é muito bom ;Não é ruim não sua Fone perfeito,0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881
6840.Ugy8FEIB7CajBkYpsAp4AaABAg,2020-11-09T00:46:18Z,Ana Júllia Brito,Dudu onde posso comprar o mesmo com 6 de RAM?,0,PYjG8-nKyJI,MOTOROLA ONE FUSION PLUS! O que ela NÃO poderia ter feito de JEITO NENHUM! Motorola one fusion+,2020-08-24T22:42:10Z,https://www.youtube.com/watch?v=PYjG8-nKyJI,6266,80960,Dudu Rocha,615
6841.UgxtrjvAVd89o6buzph4AaABAg,2021-01-10T02:06:58Z,Qualquer Coisa,"*Realmente o Redmi 8A é melhor que o Redmi 9A, mas, tem uma questão, o Redmi 9A é mais atual, ou seja, vai receber mais atualizações com um hardware igual.*",1,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411
6842.UgzJ16-kwcr6MYi8rO14AaABAg,2021-06-29T22:36:40Z,Erick Smith,Você não falou que o processador é desconhecido pra aquele da positivo!,1,_cBao8i7h48,O Smartphone mais BARATO com 128GB no BRASIL! PHILCO HIT MAX - Unboxing e Impressões,2020-09-06T20:00:02Z,https://www.youtube.com/watch?v=_cBao8i7h48,42442,612707,Gesiel Taveira,3254
6843.Ugzq2pMVvWT6TX0PmOt4AaABAg,2020-07-09T00:13:38Z,Cauã Vilte,"Olá, to com um redmi note 9s e não consigo alterar os botões de acesso rápido (aqueles que tem wifi, bluetooth, lanterna etc na aba de notificações). Alguém me ajuda? O botão ""editar"" não aparece",0,Kr5ZSCP7DFk,XIAOMI REDMI NOTE 9S: Vale a pena comprar? - ANÁLISE,2020-06-30T22:00:12Z,https://www.youtube.com/watch?v=Kr5ZSCP7DFk,4382,51516,Oficina da Net,545
6844.UgzQNae_N7TSE3l3XKZ4AaABAg,2021-05-15T12:16:37Z,Gabriele Carvalho,"Ameeeeei o meu 9s😍😍 não tenho o que reclamar.;Saí de um moto g⁸ Power, que também era muito bom, a única coisa que deixa a desejar nele era a câmera de gravação e a câmera frontal dependendo da iluminação, porque de resto é um aparelho muito bom.;O 9s é maravilhoso, pesquisei muito antes de comprar, olhei vários vídeos e relatos sobre ele e realmente é muito bom.;Pra quem estava na dúvida que nem eu, pode comprar sem medo.;A câmera é maravilhosa, o aparelho é muito bonito e a bateria parece durar bem. Eu comprei o meu 9s na Amazon, o produto é original e veio bem protedigo e bem lacrado (foi minha primeira compra nesse site, e pesquisei bem pois não sabia se era confiável, mais é! Comprei na VILLAGE IMPORTS RP o vendedor ele é bastante atencioso e respondeu todas as minhas dúvidas) comprei por 1500 + 45 de frete. Enfim, por enquanto não tenho nada a reclamar e recomendo muuuito😍😘.",0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885
6845.UgyboZ-_IYNlrzv6eeV4AaABAg,2020-11-10T21:28:24Z,victor caetano,"BOICOTE AGORA, NÃO COMPRE, NÃO DEIXE QUEM VC CONHECE COMPRAR, EXPLIQUE O ABSURDO Q É ISSO Q A APPLE FEZ",0,q0h8ynH-9FM,"TUDO sobre os iPhone 12, Mini, Pro e Pro Max | O QUE MUDOU?",2020-10-14T01:00:04Z,https://www.youtube.com/watch?v=q0h8ynH-9FM,51187,793848,Canaltech,2289
6846.UgwbMph0Te6eprlUhR94AaABAg,2021-02-22T23:53:25Z,Sra Ferralf,"Acabei de comprar um para minha mãe,que é uma idosa. Perfeito,sem frescura nenhuma. <3",30,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817
6847.UgzMazOnq8JRK0orW8F4AaABAg,2020-09-19T22:59:10Z,diversidades musical tudo,Eu comprei um desse roxo ele esquenta muito quando está carregando o carregador também isso é normal alguém sabe dizer alguém tem algum desse que faz a mesma coisa?,0,TEEMI3H8VBw,AGORA VAI?! XIAOMI MI NOTE 10 LITE // análise completa!,2020-06-07T15:54:05Z,https://www.youtube.com/watch?v=TEEMI3H8VBw,8962,155777,EscolhaSegura,425
6848.UgzV5dfaTWBvNKkaRiN4AaABAg,2021-01-25T15:45:25Z,magno roberto,goste da forma que voce mostra os detalhes gostaria de pedir para falar tambem sobre o wifi 5g eo 6g e mostar as velocidades que consegue cada aparelho estou atras de um que passe os 500 megas,0,AIPNojToH_M,"CHEGOU! Xiaomi Mi 10 Lite 5G, realmente INCRÍVEL? Unboxing e Impressões",2020-08-22T16:00:02Z,https://www.youtube.com/watch?v=AIPNojToH_M,15977,142515,Gesiel Taveira,971
6849.UgyU0l6SbwffD_R-5vx4AaABAg,2020-12-01T19:21:56Z,Zuada Boa,"Comprei um a 15 dias por 1490 reais, e pelo tempo de uso, é muuuuito bom, não é pq comprei,mas o celular é excelente, não vi defeitos, jogo bastante tbm e ele é muito bom na bateria e em hardwere, desempenho fantástico, melhor celular que fica entre o intermediário e o avançado!",0,Z_U42P0ys00,"Review GALAXY M31! O que REALMENTE IMPORTA, ELE TEM! SAMSUNG MANDOU BEM!",2020-07-25T14:35:33Z,https://www.youtube.com/watch?v=Z_U42P0ys00,7226,93160,Be!Tech,820
6850.UgzQpMF7nbcWsyFk_q94AaABAg,2020-08-03T12:57:35Z,Jurubeba Gostoso,"Nunca consigo entrar no grupo, nunca recebo link nenhum.",1,aKHKOSX7AgA,Mi 10 5G: a versão sem graça do principal modelo da Xiaomi de 2020 [Análise/Review],2020-08-03T00:00:00Z,https://www.youtube.com/watch?v=aKHKOSX7AgA,9902,155935,Canaltech,239
6851.UgyV0r2vTo5IyVh4AM54AaABAg,2021-03-22T14:24:33Z,daay Lourençoo,"Tenho um iPhone 7 Plus, amo a câmera dele, mas tenho muita vontade de troca meu celular por um desse ou para outro iPhone, agora só oque é ruim para mim no iPhone é que so pega o chip.",5,VxD0GpJ4SlI,SAMSUNG GALAXY S20 [Opinião Sincera],2020-11-23T22:30:28Z,https://www.youtube.com/watch?v=VxD0GpJ4SlI,5940,120087,Rodrigo Moreira,810
6852.UgzquiygMRkLcx5Onxl4AaABAg,2021-01-10T00:51:20Z,Moreno Silvaa,Um dos intermediários mais lindos que eu já vi ;Lindo demais esse aparelho,1,jzZLMpG59xs,MOTOROLA ONE FUSION PLUS! Sem DÚVIDA o REI do CUSTO BENEFÍCIO da MOTOROLA! REVIEW!,2020-09-21T21:15:04Z,https://www.youtube.com/watch?v=jzZLMpG59xs,7573,117468,Be!Tech,746
6853.UgymFpbK4XkDEX2pRw94AaABAg,2020-09-08T19:48:43Z,Jaqueline Caprini,Gostaria de saber o pq de não vir fone de ouvido nesses celulares.,0,2Hlm1PNyyg8,"CHEGOU! Redmi Note 9S, o NOVO queridinho dos brasileiros? [Unboxing]",2020-04-30T22:15:00Z,https://www.youtube.com/watch?v=2Hlm1PNyyg8,20524,227574,Canaltech,906
6854.UgwG9UivU36GmLtFwMl4AaABAg,2021-05-19T19:00:46Z,Artine José,Após  3 meses de uso...um ponto negativo...a bateria de 6.000 posso afirmar que o desempenho caiu muito..sou professor ..no primeiro mês durava realmente mais de um dia e meio...agora não chega a carga o dia td...comprei em fevereiro...os demais desempenho são sensacionais...não me arrependi,1,bt2Xrm4Grl4,"Galaxy M31, o MELHOR SAMSUNG ""barato"" de 2020? Esse VOCÊ vai GOSTAR! Unboxing e Impressões",2020-07-10T14:25:01Z,https://www.youtube.com/watch?v=bt2Xrm4Grl4,65560,934488,Gesiel Taveira,5132
6855.UgxTLKZrDFXwOJcNR_Z4AaABAg,2021-06-15T03:42:29Z,Kayke Lima,Finalmente com o meu redmi 9 obg Deus 😍💙,0,YBpvb1fxHFo,Chegou! Redmi 9 - SERÁ esse o MELHOR XIAOMI CUSTO-BENEFÍCIO? Unboxing e Impressões,2020-07-29T14:15:01Z,https://www.youtube.com/watch?v=YBpvb1fxHFo,38891,520362,Gesiel Taveira,2861
6856.UgzwXL3kbzlQPjyMv3B4AaABAg,2021-04-19T12:38:30Z,Luiza Cinthya,Meu sonho era nao achar essa camera um verdadeiro bueiro. :(;Odeio escolher telefone pela aparencia kkk,1,SqYIwbygGQg,"Poco X3 NFC, ainda é a melhor opção de todas?",2021-01-22T00:00:56Z,https://www.youtube.com/watch?v=SqYIwbygGQg,18959,243297,Canaltech,1253
6857.UgwTXnqGtCnI7xnVVgx4AaABAg,2021-06-09T16:48:18Z,Reinan Santana,Vai abaixar,0,2ips8zW15Tg,"Galaxy A71, esse SAMSUNG VALE a PENA? Será uma boa opção pra VOCÊ?",2020-05-11T16:00:01Z,https://www.youtube.com/watch?v=2ips8zW15Tg,31820,301674,Gesiel Taveira,2335
6858.UgwW_NMtHnXQr5OYMi94AaABAg,2021-03-22T22:53:23Z,Danilo Mendes,Verdadeiro ze ruela,0,4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",2020-01-20T16:00:01Z,https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,Canaltech,837
6859.UgxWSj_FFHolnT1eett4AaABAg,2021-06-02T12:07:47Z,Gabriel Souza,"resumo do vídeo:;e ruim pra jogos, e ruim pra jogos, e ruim pra jogos, e ruim pra jogos, e ruim pra jogos, e ruim pra jogos;;usuário comum ( a maioria ): po mas eu so quero um telefone normal pra whatsapp e redes sociais -_-",3,LNt5qeYqRmI,REDMI 9A: CELULAR BARATO da XIAOMI conquista pela BATERIA | Análise / Review,2020-11-30T22:02:09Z,https://www.youtube.com/watch?v=LNt5qeYqRmI,2468,58169,TudoCelular,411
6860.UgzCiXUzg1dDJns94ot4AaABAg,2020-11-12T16:15:08Z,Антон,"Чувак,учи русский. Нихера не понятно. )",1,njP8-N1NE6I,ESTAVA ENGANADO ... POCO X3 NFC ou XIAOMI MI 10T LITE 5G ?? COMPARATIVO EM PORTUGUÊS,2020-11-09T19:29:27Z,https://www.youtube.com/watch?v=njP8-N1NE6I,1342,52012,Toni Vicente,132
6861.Ugx9MmPFFnHFXS__8pt4AaABAg,2021-01-26T05:43:55Z,Romário Pessanha,Parcelei em 12 vezes! Só se vive uma vez,0,9T0kwmn_hVU,REDMI NOTE 9S TÁ NA MÃO ! O Maior SUCESSO da XIAOMI !,2020-04-01T21:00:05Z,https://www.youtube.com/watch?v=9T0kwmn_hVU,51734,840887,K Tech,2601
6862.Ugz2fY1pxdjpTTOvgGx4AaABAg,2021-07-03T19:00:35Z,Moto G5,Celular muito bom.. top,0,6Kr5NbtA9uE,"CHEGOU! POCO X3 NFC da XIAOMI, o SMARTPHONE mais BARATO com TELA de 120Hz - Unboxing e Impressões",2020-10-26T18:20:00Z,https://www.youtube.com/watch?v=6Kr5NbtA9uE,52119,779996,Gesiel Taveira,3552
6863.UgyK520jQScIciWZ7Jp4AaABAg,2020-11-15T02:33:01Z,PROFESSOR WESLLEY,Será que tem chance da Motorola lançar um igual?,0,0bpOnYeaLE0,CHEGOU! Galaxy NOTE 10 LITE! Seria ele uma boa opção mesmo? Comprei por menos de R$2.000! 😍Unboxing!,2020-09-17T17:17:44Z,https://www.youtube.com/watch?v=0bpOnYeaLE0,12159,148718,Jersu,1418
6864.UgwrS7vCS06EvhMUIeV4AaABAg,2021-06-20T23:22:06Z,DJ BAMBULIM MPC DA NORTE,Meu G9 Power fica 55 horas carregado.,0,a6RMJvojT6Q,GALAXY M51: MELHOR AUTONOMIA de BATERIA em 2020 com um algo a mais | Análise / Review,2020-12-25T00:28:35Z,https://www.youtube.com/watch?v=a6RMJvojT6Q,5839,99741,TudoCelular,661
6865.UgzYRq04yAztfGSw8qd4AaABAg,2020-06-26T16:07:55Z,Gbr Br,Qual a é câmera que você usa pra gravar seus vídeos ? Pois a imagem é de excelente qualidade.,0,bY5RzhrwmFQ,GALAXY NOTE 10 PLUS: MELHOR celular SAMSUNG de 2019... para comprar em 2020 | Análise / Review,2019-09-18T00:45:38Z,https://www.youtube.com/watch?v=bY5RzhrwmFQ,2824,71177,TudoCelular,212
6866.UgwGz7mFXocKB8BSLTF4AaABAg,2020-09-24T20:41:39Z,Silvia Barbosa,Está muito,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996
6867.UgyBQRLXjYPwNOOFPil4AaABAg,2020-12-09T11:37:20Z,Rafael Ferreira,Assistindo no meu iPhone 12 white 😍😍😍,0,pAlMOtJUH5I,"IPhone 12: cara de iPhone 4, 5G e meio ambiente [Análise]",2020-10-31T21:00:05Z,https://www.youtube.com/watch?v=pAlMOtJUH5I,28744,334518,Canaltech,1185
6868.Ugy8uxOAwjtWGSJQc3N4AaABAg,2020-08-30T21:32:20Z,Wellington Lima,o pedro chamou o Brasil de banânia kkkk Peter Torguniev curtiu isso kkkk,16,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
6869.UgzcpKfrRxF9fUBU2FF4AaABAg,2020-06-03T04:26:40Z,Laecio Rocha,"Assim como o pão, feito na hora é cheiroso. A mesma coisa, é um aparelho novo tirado da caixa!",0,pFmhq7PfTZs,MELHORES Motorola de 2020: Edge e Edge+,2020-04-22T16:00:35Z,https://www.youtube.com/watch?v=pFmhq7PfTZs,32933,365746,Canaltech,1680
6870.UgzW5pUAwZ4hIFG7uep4AaABAg,2020-09-01T00:10:40Z,Jr Medeiros,Irmão a câmera dele é boa?,0,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430
6871.UgzD207UuTQJXA67pNV4AaABAg,2021-04-28T03:16:30Z,Flávio Ferreira,Bateria ridícula!,1,Mov8OlCwK4E,iPhone SE 2020: dessa vez a Apple acertou? [Análise/Review],2020-06-01T21:00:06Z,https://www.youtube.com/watch?v=Mov8OlCwK4E,27584,489510,Canaltech,1213
6872.UgzZYPkzNEI43xs6ClB4AaABAg,2020-08-30T20:10:16Z,Diogo Carneiro,Eu n pago mais de $1.500 num celular com notch em forma de gota.,2,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
6873.UgyCh1wObZKDeWPy2ul4AaABAg,2021-03-20T05:51:45Z,Um Noob Jogando,"Comprei ele e tudo o que você disse não é vdd, ele é ótimo em tudo, bateria, jogos, otimização, tudo...;;Nunca gostei das análises de vocês, me baseio muito com 4 ou mais canais falando a mesma coisa, se 1 fala mal, aí mesmo que eu pesquiso muito kkkk",6,i3UVx6jnSiA,MOTO G9 POWER foca em quem quer MUITA BATERIA no seu retorno às raízes | Análise / Review,2020-12-25T23:42:26Z,https://www.youtube.com/watch?v=i3UVx6jnSiA,3073,56454,TudoCelular,371
6874.UgygB_CwffsjFvd2nZN4AaABAg,2019-08-09T01:34:45Z,Plinio França,"Q modelo horrível, mas daqui a pouco todo mundo acha bonito😂",1,lRLsmuAYs3Y,Samsung Galaxy Note 10 e 10+: primeiras impressões dos smartphones grandões - TecMundo,2019-08-07T20:00:10Z,https://www.youtube.com/watch?v=lRLsmuAYs3Y,9317,127760,TecMundo,374
6875.UgzrZd6zFpO0mTPnioZ4AaABAg,2020-08-31T13:06:53Z,João pedro Monios,Pedro e Adriano a dupla imbatível quando o assunto é tecnologia,0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
6876.Ugx2MhBjznbqqXrsxuV4AaABAg,2020-02-06T13:23:47Z,Eduardo Costa,"Não pode falar mal de nada da Xiaomi que os xiaominions da empresa já vão chorando 🤣,calma galera vocês não ganham um tostão furado mamando as empresas.",1,4V8j2HU-Ljk,XIAOMI MI 9 vale a pena? | Análise / Review Completo,2019-06-16T17:30:00Z,https://www.youtube.com/watch?v=4V8j2HU-Ljk,22834,563628,EscolhaSegura,1078
6877.UgzdshpLyu5iURNftfl4AaABAg,2020-07-23T19:52:03Z,F a u n o,E um gravador de tela nativo???? Quando é que chega Motorola???,0,wHLWf5xzwWQ,MOTOROLA EDGE PLUS mostra que CUSTA CARO voltar ao TOPO | Análise / Review,2020-07-21T16:03:55Z,https://www.youtube.com/watch?v=wHLWf5xzwWQ,4090,79732,TudoCelular,392
6878.UgwsacVEV0OeXPa50yZ4AaABAg,2020-11-24T17:18:46Z,DJ DAYVI,Ele ta 1.500 reais hoje,20,hcmQZd2Ff3g,"SAMSUNG GALAXY M31 - 63 DIAS DE USO, CHEGA NÉ???",2020-10-15T13:30:03Z,https://www.youtube.com/watch?v=hcmQZd2Ff3g,4203,64729,Linuxbrs,617
6879.Ugwx-sMYPAx8WZLkLz14AaABAg,2021-01-23T17:51:23Z,Meu Celular,Impressionante como os celulares da Xiaomi estão cada vez mais populares.,0,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193
6880.UgzQpgMXpizR7tGpq_l4AaABAg,2019-08-08T12:05:47Z,Fluox Trix,Galaxy note 10 lindo de ver ... dificil de tocar aqui no Brasil,1,lRLsmuAYs3Y,Samsung Galaxy Note 10 e 10+: primeiras impressões dos smartphones grandões - TecMundo,2019-08-07T20:00:10Z,https://www.youtube.com/watch?v=lRLsmuAYs3Y,9317,127760,TecMundo,374
6881.UgyA6OseBi4w69pt9dx4AaABAg,2020-10-22T01:41:46Z,Osias De Campos Silva,Já está R$ 3599,0,z7rKZPLLUUQ,LG VELVET 5G tá na MÃO e QUE CÂMERA TOOOOP 📸,2020-08-10T22:00:21Z,https://www.youtube.com/watch?v=z7rKZPLLUUQ,14966,199797,K Tech,994
6882.Ugz1bRTAkFQfG5DX0rJ4AaABAg,2021-06-10T21:55:11Z,Nayara De Souza Monteiro,"Tô com problema,eu gravo o vídeo em câmera lenta,mas ao enviar ele fica rápido...já tentei e não consegui resolver",0,ak72DmxUaIw,Não compre o XIAOMI POCO X3 NFC antes de VER esse VÍDEO! Veja se é isso que você quer!,2020-12-01T13:40:00Z,https://www.youtube.com/watch?v=ak72DmxUaIw,39312,576083,Gesiel Taveira,2952
6883.Ugz0Nryw1qzr0vjs7ON4AaABAg,2021-06-20T01:29:41Z,Rebeca,Afinal m51 ou a71?,0,FwjvIN094S4,"Galaxy M51! Sem DÚVIDA, uma das MELHORES OPÇÕES da SAMSUNG no MOMENTO! Review COMPLETO!",2021-05-05T21:15:45Z,https://www.youtube.com/watch?v=FwjvIN094S4,4218,53256,Be!Tech,776
6884.UgxZvnSlaPMDvInP1hp4AaABAg,2021-06-02T15:24:17Z,Luukah ;-;,"as fotos e os vídeo no S21 no vídeo ficaram com uma qualidade ruim, mas quando você vê de frente, de perto as fotos dele, é incrível",0,_txy5ouAG6s,Galaxy S21 Ultra: a Samsung ACERTOU no ZOOM dessa vez [Análise/Review],2021-02-09T14:00:31Z,https://www.youtube.com/watch?v=_txy5ouAG6s,18174,441207,Canaltech,976
6885.UgwIrmF7ebuA2bAbdw54AaABAg,2020-12-10T11:35:14Z,DJ NPS SOM & LUZ,FALTOU PEDRO  OU ADRIANO NESSA ANALISE AII,0,0_dCkDdlSkE,"NOVO GALAXY S20 FE: os fãs pediram, a Samsung atendeu",2020-12-09T22:00:33Z,https://www.youtube.com/watch?v=0_dCkDdlSkE,6260,96359,Canaltech,334
6886.UgwisIcM8E9GvTgZDDZ4AaABAg,2020-09-25T03:01:10Z,Guilherme Couto,O que mata ainda é o WhatsApp não conseguir migrar Backup direto do iOS pro Android,0,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430
6887.Ugydef2xFTleikflOjh4AaABAg,2020-07-23T02:50:31Z,Lekinho7w7,Lenovo Legion Game Phone sola,0,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478
6888.UgwsBXSSG2N3rMLyDH94AaABAg,2021-04-01T00:53:09Z,Lucas Wilson,Alguém pode me informar qual é essa cor ?,0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174
